Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD16_DOH_8	DOH	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	1.0	2.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	4.0	6.0	1.0	1.0	1.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	30.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DOH_9	DOH	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	14.0	10.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	1.0	3.0	1.0	4.0	10.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	3.0	2.0	9.0	0.0	1.0	2.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	15.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_ILR_1	ILR	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	12.0	116.0	3.0	1.0	1.0	2.0	2.0	13.0	5.0	78.0	82.0	1.0	3.0	2.0	3.0	17.0	1.0	1.0	1.0	28.0	3.0	5.0	84.0	51.0	25.0	131.0	1.0	2.0	3.0	25.0	8.0	6.0	20.0	4.0	1.0	70.0	2.0	1.0	1.0	1.0	23.0	61.0	41.0	3.0	13.0	16.0	4.0	21.0	24.0	2.0	1.0	16.0	1.0	231.0	54.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_10	ILR	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	33.0	7.0	11.0	118.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	80.0	1.0	3.0	3.0	2.0	19.0	1.0	1.0	1.0	27.0	3.0	6.0	83.0	53.0	25.0	135.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	4.0	1.0	73.0	2.0	1.0	2.0	0.0	24.0	55.0	42.0	3.0	13.0	18.0	4.0	22.0	22.0	2.0	0.0	16.0	1.0	238.0	51.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_11	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	83.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	78.0	1.0	3.0	2.0	2.0	16.0	1.0	1.0	1.0	27.0	4.0	6.0	83.0	51.0	27.0	132.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	4.0	1.0	71.0	2.0	1.0	1.0	1.0	23.0	53.0	41.0	3.0	13.0	16.0	4.0	22.0	23.0	2.0	1.0	16.0	1.0	230.0	53.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_12	ILR	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	11.0	90.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	76.0	1.0	3.0	2.0	2.0	19.0	1.0	1.0	1.0	27.0	3.0	5.0	81.0	49.0	25.0	131.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	4.0	1.0	70.0	2.0	1.0	1.0	0.0	23.0	55.0	41.0	3.0	13.0	18.0	4.0	20.0	24.0	2.0	1.0	16.0	1.0	225.0	52.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_13	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	6.0	10.0	84.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	80.0	81.0	1.0	3.0	3.0	2.0	18.0	1.0	1.0	1.0	27.0	3.0	6.0	83.0	53.0	26.0	136.0	1.0	2.0	3.0	27.0	8.0	6.0	18.0	4.0	1.0	69.0	2.0	1.0	1.0	1.0	24.0	52.0	39.0	3.0	13.0	16.0	4.0	22.0	25.0	2.0	0.0	16.0	1.0	232.0	54.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_14	ILR	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	6.0	10.0	76.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	75.0	1.0	3.0	3.0	2.0	17.0	1.0	1.0	1.0	27.0	3.0	5.0	81.0	52.0	24.0	133.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	2.0	1.0	69.0	2.0	0.0	2.0	0.0	21.0	51.0	40.0	3.0	12.0	17.0	4.0	22.0	24.0	2.0	0.0	16.0	1.0	227.0	51.0	5.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_15	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	31.0	6.0	11.0	91.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	78.0	79.0	1.0	4.0	3.0	3.0	19.0	1.0	1.0	1.0	28.0	3.0	6.0	84.0	52.0	26.0	134.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	3.0	1.0	72.0	2.0	1.0	1.0	1.0	23.0	58.0	42.0	3.0	13.0	19.0	4.0	22.0	24.0	2.0	0.0	16.0	1.0	230.0	55.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_16	ILR	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	6.0	11.0	84.0	3.0	1.0	1.0	2.0	2.0	12.0	4.0	78.0	74.0	1.0	4.0	3.0	2.0	18.0	1.0	1.0	1.0	26.0	3.0	5.0	78.0	52.0	25.0	132.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	3.0	1.0	70.0	2.0	1.0	1.0	0.0	23.0	54.0	40.0	3.0	12.0	16.0	4.0	20.0	22.0	2.0	0.0	16.0	1.0	224.0	51.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_2	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	7.0	11.0	80.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	75.0	76.0	1.0	3.0	2.0	2.0	17.0	1.0	1.0	1.0	25.0	3.0	5.0	83.0	51.0	25.0	130.0	1.0	1.0	3.0	26.0	8.0	6.0	18.0	3.0	1.0	66.0	2.0	0.0	1.0	0.0	23.0	51.0	40.0	3.0	9.0	14.0	4.0	21.0	23.0	2.0	0.0	16.0	1.0	225.0	52.0	8.0	4.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_3	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	12.0	100.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	81.0	1.0	4.0	3.0	2.0	17.0	1.0	1.0	1.0	28.0	4.0	5.0	82.0	53.0	25.0	134.0	1.0	2.0	3.0	24.0	8.0	6.0	17.0	3.0	1.0	73.0	2.0	1.0	1.0	1.0	23.0	58.0	41.0	3.0	13.0	17.0	4.0	22.0	25.0	2.0	0.0	16.0	1.0	232.0	54.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_4	ILR	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	31.0	8.0	11.0	86.0	3.0	1.0	1.0	2.0	2.0	11.0	4.0	79.0	75.0	1.0	2.0	3.0	2.0	20.0	1.0	1.0	1.0	27.0	4.0	5.0	85.0	50.0	25.0	132.0	1.0	2.0	3.0	24.0	8.0	6.0	17.0	2.0	1.0	73.0	3.0	1.0	1.0	0.0	23.0	51.0	41.0	3.0	14.0	16.0	4.0	21.0	23.0	2.0	0.0	16.0	1.0	229.0	52.0	5.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_5	ILR	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	31.0	5.0	10.0	72.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	72.0	70.0	1.0	3.0	2.0	2.0	18.0	1.0	1.0	1.0	25.0	3.0	5.0	81.0	52.0	24.0	128.0	1.0	2.0	3.0	25.0	8.0	6.0	18.0	3.0	1.0	66.0	2.0	1.0	1.0	0.0	21.0	52.0	40.0	3.0	10.0	14.0	4.0	22.0	24.0	2.0	0.0	16.0	1.0	222.0	48.0	4.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_6	ILR	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	33.0	7.0	10.0	86.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	78.0	1.0	4.0	2.0	2.0	17.0	1.0	1.0	1.0	27.0	3.0	5.0	82.0	52.0	26.0	135.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	3.0	1.0	72.0	2.0	1.0	1.0	1.0	24.0	52.0	41.0	3.0	12.0	18.0	4.0	22.0	25.0	2.0	1.0	16.0	1.0	227.0	51.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_7	ILR	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	30.0	7.0	11.0	113.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	78.0	82.0	1.0	4.0	2.0	2.0	18.0	1.0	1.0	1.0	29.0	3.0	6.0	85.0	53.0	27.0	133.0	1.0	2.0	3.0	26.0	8.0	6.0	17.0	4.0	1.0	73.0	2.0	1.0	1.0	0.0	23.0	58.0	41.0	3.0	13.0	18.0	4.0	22.0	25.0	2.0	0.0	16.0	1.0	237.0	57.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_ILR_9	ILR	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	26.0	6.0	9.0	62.0	3.0	1.0	1.0	1.0	2.0	11.0	4.0	74.0	72.0	1.0	2.0	2.0	2.0	15.0	1.0	1.0	1.0	20.0	3.0	4.0	75.0	48.0	22.0	118.0	1.0	0.0	3.0	25.0	8.0	5.0	17.0	3.0	1.0	65.0	2.0	1.0	1.0	1.0	22.0	53.0	40.0	3.0	11.0	16.0	4.0	18.0	22.0	2.0	0.0	16.0	1.0	214.0	48.0	4.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_1	LIS	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	32.0	6.0	10.0	68.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	76.0	75.0	1.0	2.0	2.0	2.0	17.0	1.0	1.0	1.0	25.0	2.0	5.0	75.0	48.0	25.0	123.0	1.0	1.0	3.0	25.0	8.0	6.0	16.0	1.0	1.0	68.0	2.0	1.0	1.0	0.0	22.0	58.0	40.0	3.0	12.0	18.0	4.0	21.0	20.0	2.0	0.0	16.0	1.0	212.0	50.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_11	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	9.0	63.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	73.0	69.0	1.0	3.0	2.0	2.0	16.0	1.0	1.0	1.0	23.0	3.0	5.0	74.0	48.0	23.0	122.0	1.0	1.0	3.0	26.0	8.0	6.0	15.0	4.0	1.0	68.0	1.0	1.0	1.0	0.0	21.0	51.0	40.0	3.0	12.0	15.0	4.0	21.0	22.0	2.0	0.0	13.0	1.0	211.0	47.0	7.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_12	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	27.0	7.0	8.0	36.0	3.0	1.0	1.0	1.0	2.0	10.0	5.0	71.0	60.0	1.0	3.0	2.0	2.0	14.0	1.0	1.0	1.0	15.0	1.0	5.0	69.0	43.0	21.0	110.0	0.0	2.0	3.0	25.0	8.0	6.0	11.0	0.0	1.0	61.0	2.0	1.0	1.0	0.0	20.0	38.0	39.0	3.0	9.0	17.0	4.0	18.0	19.0	2.0	0.0	9.0	1.0	206.0	41.0	6.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_13	LIS	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	10.0	78.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	77.0	76.0	1.0	4.0	2.0	2.0	15.0	1.0	1.0	1.0	22.0	3.0	5.0	75.0	48.0	23.0	121.0	1.0	2.0	3.0	23.0	8.0	6.0	17.0	4.0	1.0	68.0	1.0	1.0	1.0	0.0	22.0	51.0	41.0	3.0	12.0	15.0	4.0	21.0	23.0	2.0	0.0	16.0	1.0	222.0	48.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_14	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	28.0	7.0	10.0	74.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	74.0	72.0	1.0	2.0	2.0	3.0	20.0	1.0	1.0	1.0	27.0	3.0	5.0	76.0	49.0	24.0	126.0	1.0	1.0	3.0	26.0	8.0	6.0	16.0	4.0	1.0	68.0	2.0	1.0	1.0	0.0	23.0	53.0	40.0	3.0	12.0	15.0	4.0	21.0	21.0	2.0	0.0	16.0	1.0	221.0	49.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_15	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	25.0	5.0	9.0	49.0	3.0	1.0	1.0	1.0	2.0	10.0	3.0	68.0	60.0	1.0	2.0	2.0	2.0	11.0	1.0	1.0	1.0	15.0	1.0	4.0	66.0	37.0	21.0	103.0	0.0	1.0	3.0	24.0	8.0	4.0	13.0	0.0	1.0	54.0	1.0	1.0	1.0	0.0	15.0	34.0	39.0	3.0	10.0	16.0	4.0	16.0	13.0	2.0	0.0	9.0	1.0	206.0	41.0	3.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_16	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	27.0	7.0	11.0	88.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	73.0	74.0	1.0	2.0	2.0	2.0	16.0	1.0	1.0	1.0	24.0	3.0	5.0	75.0	48.0	24.0	127.0	1.0	2.0	3.0	24.0	8.0	6.0	17.0	3.0	1.0	69.0	2.0	1.0	1.0	0.0	22.0	55.0	40.0	3.0	12.0	14.0	4.0	20.0	24.0	2.0	0.0	16.0	1.0	213.0	47.0	7.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_2	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	22.0	4.0	9.0	51.0	3.0	1.0	1.0	1.0	2.0	10.0	4.0	68.0	62.0	1.0	2.0	2.0	3.0	12.0	1.0	1.0	1.0	20.0	1.0	4.0	65.0	27.0	22.0	111.0	1.0	1.0	2.0	23.0	8.0	6.0	15.0	0.0	1.0	63.0	1.0	1.0	1.0	0.0	18.0	43.0	37.0	3.0	12.0	14.0	4.0	20.0	15.0	2.0	0.0	11.0	1.0	205.0	37.0	3.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_3	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	6.0	10.0	65.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	77.0	67.0	1.0	3.0	2.0	3.0	14.0	1.0	1.0	1.0	24.0	1.0	3.0	71.0	42.0	24.0	115.0	0.0	1.0	3.0	23.0	8.0	6.0	17.0	0.0	1.0	68.0	1.0	1.0	1.0	0.0	21.0	52.0	40.0	3.0	11.0	17.0	4.0	21.0	19.0	2.0	0.0	11.0	1.0	215.0	44.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_4	LIS	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	10.0	74.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	74.0	72.0	1.0	2.0	2.0	2.0	17.0	1.0	1.0	1.0	28.0	2.0	4.0	76.0	52.0	25.0	125.0	1.0	1.0	3.0	26.0	8.0	6.0	16.0	3.0	1.0	68.0	2.0	1.0	1.0	0.0	22.0	52.0	41.0	3.0	12.0	17.0	4.0	21.0	23.0	2.0	0.0	16.0	1.0	217.0	49.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
