"Markers","pvalues","score","loc1","loc2","locs","adj_pvalues"
"iucb",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"hlyb",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb24",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"aac6ibcr",0.993613008627998,39.9394028475406,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"kphs_23120",0.993505291419563,39.4667773903412,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"bamb",0.232902957923328,16.2739617036386,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001404",0.995580508059858,28.7981575921452,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002357",0.997811371218567,12.4921772325771,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"glf",0.993219496292278,33.3880722281011,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"pmre",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbj",0.993395971979385,37.577391764613,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"gmd",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"multidrug_efflux_smr_transporter",0.997811371218567,12.5537205499106,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"yhei",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002666",0.993451082139286,38.8986471239425,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"papd",0.348719557375463,19.0512779537586,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002578",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002602",0.993840751561171,37.8628822826795,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"rhspaar",0.996219086286036,19.2895155896522,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"allc",0.997604149053042,6.17514733278223,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"iuca",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"allb",0.0348978520527311,31.5824330431582,"BAL","DEN","BAL_vs_DEN",0.938828566696586
"fosa9",0.348719557375463,19.0512779537586,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbl",0.99635116087527,22.3028709294553,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002859",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wzi",0.995534514329241,25.8592100445235,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"catb",0.99397293566741,33.9499791336354,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"papb",0.632597832200795,21.6138804186515,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"marr",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"entd",0.348719557375462,26.2183158306708,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"uhpt",0.0649598039733192,10.7936586835644,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"pmrl",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"gtrb",0.997811371218567,12.6497389882834,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"cusr",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002581",0.996451757668987,18.097126547433,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ente",0.232902957923328,16.2739617036386,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000795",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000318",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002814",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"rmpa2",0.996276716788672,26.264242005614,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"iuta",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"suge",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wzc",0.996216402454924,29.571761977648,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002854",0.993451082139291,38.9938636323517,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"kpne",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"flha",0.996451757668987,27.7013971219694,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb32",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"manc",0.790128957200643,37.6557680218429,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"espx4",0.996616801312015,18.8482849303347,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002313",0.996451757668987,17.9202604245686,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wcai",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb19",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"mcr9",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wzx",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbm",0.99635116087527,22.3028709294553,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ptxd",0.408429088904319,35.6638611797037,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"tssb",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002718",0.997811371218567,12.5537205499106,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbd",0.99635116087527,22.3028709294553,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000858",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"fyua",0.599385972672183,39.7525389258531,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wzb",0.993840751561172,37.9372995890796,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wza",0.995483551106248,22.6380724562669,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002858",0.993780683939334,38.474221455862,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb14",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"gspg",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000413",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"mrkf",0.865403392183671,36.0914396244999,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001878",0.993840751561171,37.5259378138137,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"srpc",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"yagyecpb",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"pape",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002707",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"cata10",0.996451757668987,18.097126547433,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"silb",0.967724265591615,22.6916198993485,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ybtx",0.599385972672183,39.7525389258531,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000206",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"cpsacp",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clpvtssh",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000361",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"pare",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001070",0.99315454749493,31.5195557015583,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"sotb",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"mrka",0.865403392183671,36.0914396244999,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"kpsu",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"roba",0.348719557375463,33.3298234772964,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3005049",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002683",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"magawzy_k1",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002655",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3003013",0.99333942343979,37.1552983901694,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxa3",0.0200138954658053,15.5371305128593,"BAL","DEN","BAL_vs_DEN",0.748019343034473
"iron",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"dfr",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"kdea",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ybta",0.599385972672183,39.7525389258531,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001205",0.993904392295099,36.4177556634455,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"rpos",0.348719557375462,20.6115950688577,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ykgkecpr",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"gyra",0.348719557375463,19.0512779537586,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000656",0.824815651221449,22.9446979593268,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ompk35",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"mtfa",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001059",0.996451757668987,18.0558051830037,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"wcag",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"flii",0.996451757668987,25.5041725446331,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"irod",0.996216402454925,29.4072857811741,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ec145",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbh",0.99635116087527,22.3028709294553,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"dotutssl",0.995277158840936,14.0988144416545,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxa8",0.0200138954658053,15.5371305128593,"BAL","DEN","BAL_vs_DEN",0.748019343034473
"fima",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002676",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"clbf",0.99635116087527,22.3028709294553,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3001397",0.997811371218567,12.4324713062778,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"vipatssb",0.995534514329242,25.8125789212523,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000230",0.993559102296186,40.27357809822,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3004550",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3005009",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"merr",0.000112287914029461,19.0376139707197,"BAL","DEN","BAL_vs_DEN",0.033574086294809
"argr",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"virb",0.993840751561173,37.1412475879575,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"acra",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"cusa",0.0938421566022348,22.7991172328351,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"gyrb",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb25",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002596",0.994048272936145,32.141747235803,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000873",0.993559102296183,40.0652549827312,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"cusf",0.993904392295098,36.4264638683961,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"aac3ii",0.996451757668987,18.2492644359208,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"rcsb",0.475459085730332,20.8646731288361,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002579",0.50410777941101,38.7857541561622,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxa11",0.0200138954658053,15.5371305128593,"BAL","DEN","BAL_vs_DEN",0.748019343034473
"ARO.3002895",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"porin",0.232902957923328,18.7553285893202,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000410",0.790128957200642,52.3135480829236,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"papg",0.0376787384627392,20.6897726933193,"BAL","DEN","BAL_vs_DEN",0.938828566696586
"wzm",0.99635116087527,22.8676065955952,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"alla",0.0348978520527311,31.5824330431582,"BAL","DEN","BAL_vs_DEN",0.938828566696586
"glpt",0.967724265591615,21.7440511951772,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"fime",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"roma",0.855723477277125,47.0138260059007,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002642",0.993451082139293,38.8224357118613,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3002641",0.402989238118383,53.5519571194917,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"manb",0.993280833735608,35.4806208606029,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"focc",0.993780683939334,38.5367158106367,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"oqxb5",0.135782598984448,13.6026864088602,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3004552",0.993559102296184,40.3106909042505,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"scintssj",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"mdlb",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"acrr",0.995425828135245,18.689525866852,"BAL","DEN","BAL_vs_DEN",0.997811371218567
"ARO.3000167",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002847",0.995191624440145,33.9499791178831,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"mrkb",0.994348595247907,33.9162924475075,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"enta",0.996147736715289,16.8761306859795,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fepa",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3004122",0.838683896007008,21.0214814376044,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"cyca",0.996070450197573,16.5801813215411,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"iucc",0.995343840776106,29.4072858661658,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"papc",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000174",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"mdfa",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"oqxb9",0.997426982784665,11.4275391076826,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbs",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fepd",0.996070450197573,16.5801813215411,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3003578",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"chus",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"nfsa",0.994476379918314,33.7733347598174,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001877",0.998258259512483,12.5537205477788,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000829",0.99614773671529,17.4888790969074,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"mrkc",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000533",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002856",0.99626637843985,22.391607169624,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"rmpa",0.997019330282606,26.2642419998191,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002137",0.998258259512483,12.5537205477788,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"gale",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbk",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001169",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"yagzecpa",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002660",0.996147736715289,20.6336723784149,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"allr",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3005010",0.00489062499116643,42.8844921989356,"BAL","SAC","BAL_vs_SAC",0.816734373524794
"ARO.3000027",0.994696225893298,43.1816488463021,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"sila",0.693051941771718,20.8445064322982,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002815",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000375",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000166",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fepb",0.996211582012039,20.8304086844598,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000796",0.996147736715289,16.8761306859795,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002848",0.995263142489626,31.978237936261,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001396",0.997185496392108,18.2492644301258,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"parc",0.996147736715289,19.1126492580833,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002684",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3005098",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3004597",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"papa",0.63650640090273,17.9579635002031,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"mrkd",0.994348595247907,33.9162924475075,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000254",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001071",0.998258259512483,12.3673660980704,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbp",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3003154",0.998258259512483,12.5459232669475,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3005044",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3004588",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002605",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3003048",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001784",0.995191624440145,33.9499791178831,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001329",0.996147736715289,16.567829326325,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001778",0.99626637843985,22.4876256079967,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"irp1",0.9946962258933,38.5609348918874,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ybte",0.994643909465718,37.5773917488607,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"arr",0.995191624440145,33.9499791178831,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"entb",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fimb",0.994476379918317,33.7820429647679,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000516",0.996070450197573,15.019864206442,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ybtt",0.994590227567712,38.9516791549499,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000168",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000237",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"gnd",0.977590600337743,23.1689847820082,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fimc",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002533",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"sfay",0.994590227567713,37.3643860859196,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbo",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"papf",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000165",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000263",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3005047",0.977590600337743,22.8348766126819,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fabi",0.977590600337743,27.964775327605,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002601",0.998258259512483,12.3602612948617,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ompr",0.99614773671529,18.4364478010787,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"wcaj",0.99474768710317,39.8039255530548,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"drap",0.998258259512483,12.6415590156485,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fimi",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000412",0.996147736715289,20.6336723784149,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"folc",0.996070450197573,16.5801813215411,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fepg",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000499",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"chuv",0.996314757833301,25.6209247283837,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"cyaa",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"tesa",0.996070450197573,16.5801813215411,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002714",0.995009118845093,38.6185620477661,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"galf",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"phoq",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000502",0.235459072273453,12.4776604801289,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3003839",0.99474768710317,39.5283206919224,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ybtq",0.994643909465718,37.5773917488607,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002826",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fliq",0.998258259512483,12.5537205477788,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fliy",0.996147736715289,16.8761306859795,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002705",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"yagwecpd",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"tssg",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"rnfc",0.997426982784665,12.3751078118539,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ybtu",0.994590227567712,38.9516791549499,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"mrkh",0.994534607970902,35.6387108350042,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"oqxb20",0.997426982784665,11.4275391076826,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3003109",0.977590600337743,22.8348766126819,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"irob",0.995263142489624,32.2208774829698,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fepc",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3001066",0.998258259512483,12.4324713041459,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"alld",0.996070450197573,14.0988144358596,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"fes",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000149",0.994348595247907,28.7919532449834,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ybts",0.994643909465718,37.5773917488607,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"asta",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"alls",0.994348595247907,28.8215834165537,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000860",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3002695",0.99512655585947,36.0836228145234,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"iroc",0.995343840776106,29.4072858661658,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"iucd",0.997185496392107,25.5041725388382,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbg",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbn",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"rpsl",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"ARO.3000828",0.996147736715289,16.8761306859795,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbi",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"clbe",0.997089999975415,22.3028709236604,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"entc",0.997343645909311,8.61851138238678,"BAL","SAC","BAL_vs_SAC",0.998258259512483
"cuss",0.996211582012038,18.689525861057,"BAL","SAC","BAL_vs_SAC",0.998258259512483
