Sample	City	Taxon	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	detoxification of reactive carbonyls in chloroplasts	ethylene glycol biosynthesis	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	lactate biosynthesis (archaea)	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
NYC_Kl_2017_GCF_002855825.1	NYC	Kl	0.0	0.0	1.0	1.5	2.5	1.0	1.0	1.0	24.33333333333333	28.666666666666668	9.6	26.333333333333332	109.58333333333333	19.5	1.0	0.0	1.0	7.75	21.0	17.666666666666668	90.3813492063492	86.31666666666666	1.2	1.0	4.0	24.0	20.749062049062047	1.2857142857142858	1.0	1.4285714285714286	32.833333333333336	1.2	14.666666666666668	185.9098901098901	116.68653846153846	60.30119047619048	173.44285714285715	0.0	1.0	2.2	65.18333333333334	15.619696969696971	12.333333333333332	47.768181818181816	0.0	11.0	214.85361552028218	11.0	0.0	1.0	33.80238095238095	135.25	63.699999999999996	5.0	12.666666666666668	23.0	5.066666666666666	42.58333333333333	39.333333333333336	2.0	15.333333333333332	1.3333333333333333	895.1643685262106	94.8	10.0	16.57777777777778	16.71785714285714	1.6	2.0	1.0	1.6666666666666667	0.0	8.11111111111111	0.0	0.0	5.5	1.25	1.5625	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002855915.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.666666666666668	29.333333333333332	9.6	25.166666666666668	110.16666666666667	15.0	1.6666666666666667	0.0	1.0	8.25	21.5	18.333333333333332	83.58412698412698	86.33333333333333	1.15	1.0	4.0	26.0	22.25822510822511	1.2857142857142858	1.0	1.4285714285714286	34.083333333333336	1.2	13.666666666666666	176.14215506715507	118.22628205128206	58.51785714285714	166.0845238095238	0.0	1.0	1.0	68.75	13.670454545454545	12.5	44.55151515151515	0.0	10.333333333333334	208.77328042328043	10.666666666666666	0.0	1.0	33.80238095238095	133.25	54.95	4.666666666666667	13.416666666666666	21.5	6.133333333333333	40.333333333333336	41.333333333333336	2.0	16.5	1.5555555555555556	906.4678317296739	93.89166666666667	10.0	16.155555555555555	16.375	1.6	2.0	1.0	1.75	0.0	8.555555555555555	0.0	0.0	5.5	1.25	1.4375	5.0	0.0	0.0	1.6923076923076923	6.5	1.0	2.0	1.25	0.0	1.0	0.0	1.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002855955.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.0	25.0	9.5	26.166666666666668	100.88333333333333	17.5	1.6666666666666667	0.0	1.0	7.5	18.25	17.5	83.88452380952381	77.58333333333333	1.2222222222222223	1.0	2.5	24.0	19.663492063492065	1.2857142857142858	1.0	1.4285714285714286	36.083333333333336	1.2	6.5	167.1598901098901	111.25833333333333	56.81785714285714	165.88373015873015	0.0	1.0	1.0	43.333333333333336	14.738383838383838	8.666666666666666	47.733333333333334	0.0	10.333333333333334	204.6032258064516	10.666666666666666	0.0	1.0	30.725	130.75	63.699999999999996	3.666666666666667	11.0	19.5	5.166666666666666	39.666666666666664	33.666666666666664	2.0	16.666666666666668	1.375	884.7618793487214	90.95833333333333	9.0	14.78888888888889	15.600000000000001	1.6	1.8	1.0	1.5	0.0	8.666666666666666	0.0	0.0	5.25	1.25	1.5	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.25	3.6	1.0	0.0	1.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002855985.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.666666666666668	26.333333333333332	9.5	23.833333333333332	107.08333333333333	19.0	1.0	0.0	1.0	10.0	20.416666666666668	19.666666666666668	86.64404761904763	77.5	1.2	1.0	2.5	28.0	23.29004329004329	1.2857142857142858	1.0	1.4285714285714286	33.83333333333333	1.2	8.5	184.4860805860806	124.7948717948718	63.351190476190474	163.59642857142856	0.0	1.0	1.0	68.35	15.071717171717172	11.0	48.583333333333336	0.0	9.666666666666666	195.40608465608466	10.333333333333332	0.0	1.0	34.326190476190476	134.25	54.916666666666664	5.0	11.333333333333334	22.0	6.133333333333333	40.833333333333336	36.3	2.0	14.5	1.5555555555555556	857.5022473140895	92.75833333333333	10.0	16.955555555555556	15.600000000000001	1.6	1.8	1.0	1.5	0.0	9.0	0.0	0.0	4.75	1.25	1.4375	5.333333333333333	0.0	0.0	1.5384615384615383	6.5	1.5	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856015.1	NYC	Kl	0.0	0.0	1.0	1.5	3.5	1.0	1.0	1.0	22.333333333333332	29.333333333333332	8.7	24.166666666666668	101.46666666666667	17.0	1.6666666666666667	0.0	0.0	7.25	22.583333333333332	17.666666666666668	86.8702380952381	91.25	1.25	1.0	4.0	24.0	21.03874458874459	1.2857142857142858	1.0	1.4285714285714286	32.333333333333336	1.2	12.666666666666668	170.55992063492064	108.1826923076923	56.96785714285714	158.73333333333332	0.0	1.0	1.0	64.75	14.603787878787879	11.333333333333332	47.96818181818182	0.0	10.0	183.96234567901234	10.666666666666666	0.0	1.0	32.65952380952381	130.5	55.11666666666667	5.0	14.5	22.5	5.933333333333334	36.33333333333333	36.016666666666666	2.0	19.333333333333332	1.4444444444444444	925.8858588779641	87.725	10.0	16.155555555555555	17.877380952380953	1.6	2.2	1.0	2.0	0.0	8.11111111111111	0.0	0.0	5.75	1.25	1.5625	4.666666666666667	0.0	0.0	1.7692307692307692	12.0	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.75
NYC_Kl_2017_GCF_002856025.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.0	3.0	1.0	1.0	1.0	22.333333333333332	27.583333333333332	9.6	26.166666666666668	114.26666666666667	17.5	1.6666666666666667	2.0	1.0	8.25	22.0	18.666666666666668	86.89801587301588	88.41666666666667	1.2	1.0	2.5	26.0	21.543073593073593	1.2857142857142858	1.0	1.4285714285714286	36.08333333333333	1.2	12.333333333333332	173.33263125763125	118.79102564102564	59.767857142857146	168.31785714285715	0.0	1.0	2.2	69.75	13.670454545454545	13.5	47.14242424242424	0.0	10.0	219.2763117986048	11.0	0.0	1.0	33.80238095238095	135.75	54.916666666666664	5.0	14.166666666666666	23.0	5.066666666666666	40.333333333333336	38.06666666666666	2.0	17.5	1.3333333333333333	921.4905590024011	93.425	10.0	16.57777777777778	16.88452380952381	1.6	2.0	1.0	1.75	0.0	8.555555555555555	0.0	0.0	5.75	1.25	1.5625	5.0	0.0	0.0	1.7692307692307692	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856075.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.666666666666668	28.333333333333332	9.5	26.166666666666668	114.75	17.5	1.6666666666666667	0.0	1.0	8.25	22.666666666666668	18.666666666666668	86.33412698412698	91.45	1.2	1.0	4.0	26.0	21.665367965367967	1.2857142857142858	1.0	1.4285714285714286	36.333333333333336	1.2	14.833333333333332	185.05882173382173	120.17628205128204	60.601190476190474	173.40119047619046	0.0	1.0	1.0	70.75	13.670454545454545	14.5	50.14242424242424	0.0	11.333333333333334	218.8490299823633	11.0	0.0	1.0	27.445238095238096	137.75	54.86666666666667	5.0	14.916666666666668	23.0	6.133333333333333	40.333333333333336	42.93333333333333	2.0	16.5	1.5555555555555556	973.1026771474139	96.75833333333334	10.0	16.57777777777778	16.71785714285714	1.6	1.8	1.0	2.0	0.0	8.555555555555555	0.0	0.0	5.75	1.25	1.5	5.0	0.0	0.0	1.6153846153846154	7.0	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856155.1	NYC	Kl	0.0	0.0	1.0	1.5	2.5	1.0	1.0	1.0	24.33333333333333	27.833333333333332	8.5	26.166666666666664	114.08333333333333	19.5	1.6666666666666667	0.0	1.0	6.5	19.25	17.666666666666668	89.19126984126984	86.2	1.2	1.0	4.0	24.0	21.297186147186146	1.2857142857142858	1.0	1.4285714285714286	34.083333333333336	1.2	13.833333333333334	176.96703296703296	116.52820512820513	59.71785714285714	172.88214285714287	1.0	1.0	1.0	67.08333333333333	15.73838383838384	9.0	47.768181818181816	0.0	9.666666666666666	206.83456790123458	11.0	0.0	1.0	34.30238095238095	132.25	55.25	5.0	12.0	21.0	6.133333333333333	39.83333333333333	38.583333333333336	2.0	15.333333333333334	1.5555555555555556	892.7643685262107	96.625	10.0	16.57777777777778	15.433333333333334	1.6	1.8	1.0	1.5	0.0	8.11111111111111	0.0	0.0	5.75	1.25	1.5	4.666666666666667	0.0	0.0	1.4615384615384617	7.0	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856185.1	NYC	Kl	0.0	0.0	1.0	1.5	2.5	1.0	1.0	1.0	20.333333333333336	28.166666666666668	9.4	25.166666666666668	103.31666666666666	17.5	1.6666666666666667	0.0	1.0	9.25	21.5	18.666666666666668	87.34722222222223	90.41666666666667	1.2	0.0	4.0	26.0	19.622943722943724	1.2857142857142858	1.0	1.4285714285714286	28.083333333333332	1.2	13.666666666666668	176.0559523809524	108.41666666666667	56.39285714285714	161.23095238095237	0.0	1.0	1.0	68.75	15.24520202020202	12.666666666666668	43.14242424242424	0.0	10.333333333333334	173.19586466165413	10.0	0.0	1.0	35.80238095238095	127.25	49.388888888888886	4.666666666666667	17.5	22.0	7.533333333333333	38.083333333333336	32.06666666666666	2.0	15.333333333333334	1.7777777777777777	871.1318330792016	95.33333333333333	10.0	16.3	14.023809523809524	1.6	1.6	1.0	1.5	0.0	8.555555555555555	0.0	0.0	5.25	1.25	1.4666666666666666	5.0	0.0	0.0	1.3846153846153846	6.5	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.0
NYC_Kl_2017_GCF_002856315.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	22.333333333333332	35.333333333333336	7.4	25.166666666666668	106.23333333333333	15.5	1.3333333333333333	0.0	1.0	7.75	21.916666666666668	16.666666666666668	83.81190476190476	84.83333333333333	1.2	1.0	4.0	22.0	22.40793650793651	1.2857142857142858	1.0	1.4285714285714286	29.916666666666664	1.2	14.5	165.99404761904762	116.75961538461539	57.134523809523806	161.65595238095239	0.0	1.0	2.0	60.083333333333336	13.814898989898989	13.666666666666668	50.128787878787875	0.0	11.0	201.1747795414462	10.333333333333332	0.0	1.0	36.46904761904762	128.25	54.75	5.0	15.833333333333334	23.0	7.199999999999999	40.833333333333336	35.0	2.0	12.9	1.6666666666666667	901.6095356397988	96.53809523809524	10.0	15.71111111111111	16.71785714285714	1.4	1.8	1.0	1.5	0.0	7.111111111111111	0.0	0.0	5.75	1.25	1.4	4.333333333333333	0.0	0.0	1.5	6.5	1.0	2.0	1.0	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856325.1	NYC	Kl	0.0	0.0	1.0	1.0	3.5	1.0	1.0	1.0	23.666666666666668	26.333333333333332	10.6	24.0	108.75	17.5	1.6666666666666667	0.0	1.0	9.333333333333332	24.583333333333332	17.666666666666668	84.78849206349206	88.43333333333334	1.2	1.0	4.0	24.0	20.01984126984127	1.2857142857142858	1.0	1.4285714285714286	26.333333333333332	1.2	14.5	163.06358363858365	114.675	55.13452380952381	163.65714285714284	1.0	1.0	1.0	69.0	13.503787878787879	14.333333333333332	43.06818181818182	0.0	10.0	181.65029761904762	10.333333333333332	0.0	1.0	34.80238095238095	129.66666666666666	63.83333333333333	5.0	13.5	21.333333333333332	6.666666666666667	35.333333333333336	40.6	2.0	16.3	1.625	852.998675885518	92.98095238095237	10.0	15.511111111111111	16.88452380952381	1.6	2.0	1.0	2.0	0.0	8.11111111111111	0.0	0.0	5.0	1.25	1.6428571428571428	4.666666666666667	0.0	0.0	1.8333333333333333	7.5	1.0	2.0	1.25	0.0	1.0	0.0	1.5	1.0	2.0	2.5
NYC_Kl_2017_GCF_002856385.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	20.0	29.0	9.5	22.0	105.08333333333333	19.5	1.6666666666666667	0.0	1.0	7.5	20.5	16.666666666666668	84.26746031746032	84.25	1.15	1.0	4.0	22.0	22.076190476190476	1.0	1.0	1.1666666666666667	31.083333333333332	1.2	12.166666666666666	155.34126984126985	107.51346153846154	55.00952380952381	160.60119047619048	1.0	1.0	1.0	65.25	14.217676767676767	13.166666666666666	44.42878787878788	0.0	10.0	189.0505291005291	9.333333333333332	0.0	1.0	33.945238095238096	119.25	50.83888888888889	4.666666666666667	12.916666666666668	21.0	7.3999999999999995	39.083333333333336	35.21666666666667	2.0	16.5	1.8888888888888888	801.9566166289851	88.125	13.0	15.78888888888889	14.732142857142858	1.4	0.0	1.0	2.0	0.0	7.111111111111111	0.0	0.0	4.75	1.25	1.4375	4.666666666666667	0.0	0.0	1.6153846153846154	12.0	1.0	2.0	1.25	0.0	1.0	0.0	1.5	1.0	1.5	2.0
NYC_Kl_2017_GCF_002856395.1	NYC	Kl	0.0	0.0	1.0	1.0	3.5	1.0	1.0	1.0	22.333333333333332	28.333333333333332	9.5	25.833333333333332	98.33333333333333	13.0	1.3333333333333333	2.0	1.0	9.666666666666668	24.5	19.0	83.65714285714286	99.05	1.2105263157894737	1.0	3.5	26.0	21.591991341991342	1.2857142857142858	1.0	1.4285714285714286	35.0	1.0	8.5	171.5690476190476	117.27142857142857	56.65119047619048	158.34761904761905	0.0	1.0	1.0	60.583333333333336	13.05930735930736	14.0	36.97727272727273	0.0	10.333333333333334	197.67760141093476	10.333333333333332	0.0	1.0	31.142857142857142	133.66666666666666	50.25555555555555	4.0	18.333333333333332	23.0	7.199999999999999	38.333333333333336	33.75	2.0	16.3	1.875	892.4117032090717	93.66666666666667	10.0	16.72222222222222	15.161904761904761	1.6	2.0	1.0	2.25	0.0	8.0	0.0	0.0	5.75	1.0	1.6	5.0	0.0	0.0	1.75	6.0	0.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.5	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856415.1	NYC	Kl	0.0	0.0	1.0	1.5	3.0	1.0	1.0	1.0	23.0	30.166666666666668	10.7	24.0	108.86666666666666	19.5	1.0	0.0	1.0	7.75	22.25	17.333333333333332	88.3468253968254	86.7	1.15	1.0	2.0	24.0	20.745959595959597	1.0	1.0	1.0	32.083333333333336	1.2	10.5	182.3723137973138	115.1948717948718	54.017857142857146	167.8654761904762	0.0	1.0	2.2	59.516666666666666	15.003030303030304	14.166666666666666	48.268181818181816	0.0	10.666666666666666	177.88386243386245	9.333333333333334	0.0	1.0	25.285714285714285	129.75	52.2	4.666666666666667	11.916666666666668	22.0	6.133333333333333	37.833333333333336	34.71666666666667	2.0	17.333333333333332	1.5555555555555556	861.2079525737421	90.0047619047619	10.0	16.155555555555555	16.5	1.4	2.2	1.0	1.75	1.3333333333333333	8.11111111111111	0.0	0.0	5.25	1.25	1.5625	4.666666666666667	0.0	0.0	1.6923076923076923	6.0	1.0	1.0	1.5	0.0	1.0	0.0	1.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856455.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.666666666666668	27.333333333333332	8.5	26.333333333333332	112.08333333333333	17.5	1.6666666666666667	0.0	1.0	8.0	21.5	18.666666666666668	85.49960317460318	91.78333333333333	1.2	1.0	4.0	26.0	22.4995670995671	1.2857142857142858	1.0	1.4285714285714286	36.333333333333336	1.2	13.833333333333334	184.2612026862027	122.2948717948718	60.851190476190474	171.21785714285713	0.0	1.0	1.0	70.75	13.670454545454545	13.833333333333332	54.14242424242424	0.0	11.333333333333334	211.6952380952381	11.0	0.0	1.0	33.945238095238096	135.75	54.916666666666664	5.0	12.916666666666668	23.0	7.199999999999999	40.166666666666664	40.333333333333336	2.0	16.5	1.7777777777777777	969.6360104807474	97.59166666666667	10.0	16.57777777777778	16.71785714285714	1.6	1.8	1.0	1.75	0.0	8.555555555555555	1.0	0.0	5.5	1.25	1.5	5.333333333333333	3.6666666666666665	0.0	1.6153846153846154	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856535.1	NYC	Kl	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	23.0	29.333333333333332	9.5	26.3	97.75	15.5	1.0	0.0	1.0	8.0	19.083333333333332	14.666666666666668	84.11230158730159	76.33333333333333	1.2	0.0	4.0	18.0	23.1495670995671	1.2857142857142858	1.0	1.2857142857142858	30.833333333333336	1.2	12.5	153.8246336996337	100.37628205128205	54.267857142857146	162.84880952380954	0.0	1.0	1.0	58.08333333333333	13.836363636363636	11.833333333333332	39.78030303030303	0.0	9.666666666666666	192.65551378446116	11.0	0.0	1.0	27.445238095238096	122.08333333333333	55.0	5.0	12.416666666666668	22.666666666666668	6.133333333333333	40.333333333333336	33.766666666666666	2.0	12.5	1.4444444444444444	874.9262732881153	76.38095238095238	7.0	14.622222222222222	16.88452380952381	1.4	2.0	1.0	1.25	0.0	6.222222222222222	0.0	0.0	5.25	1.25	1.4	3.6666666666666665	0.0	0.0	1.4615384615384617	6.0	1.5	2.0	1.0	0.0	1.0	0.0	2.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856565.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.0	29.0	9.5	26.0	100.26666666666667	17.5	1.6666666666666667	2.0	1.0	8.0	19.666666666666668	15.333333333333332	80.9	78.98333333333333	1.2105263157894737	1.0	4.0	20.0	21.97099567099567	1.2857142857142858	1.0	1.4285714285714286	29.833333333333332	1.2	11.333333333333334	157.10405982905982	105.17820512820514	55.55	162.30119047619047	1.0	1.0	3.8	63.583333333333336	13.91969696969697	12.333333333333334	38.21969696969697	0.0	9.666666666666666	196.61402116402115	11.0	0.0	1.0	33.326190476190476	121.0	54.25	5.0	15.333333333333334	23.0	7.533333333333333	40.25	37.63333333333333	2.0	14.5	1.7777777777777777	898.6179399547821	82.83333333333333	10.0	15.911111111111111	15.21547619047619	1.6	1.8	1.0	1.5	0.0	7.222222222222222	0.0	0.0	5.75	1.25	1.4375	4.0	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856575.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.0	28.333333333333332	8.5	25.166666666666668	111.88333333333334	19.5	1.6666666666666667	0.0	1.0	8.5	21.5	18.666666666666664	88.58968253968254	81.11666666666667	1.2	1.0	4.0	26.0	25.10151515151515	1.2857142857142858	1.0	1.4285714285714286	36.25	1.2	13.0	185.1230463980464	121.02820512820513	59.55	173.35119047619048	1.0	1.0	2.2	68.25	14.16969696969697	13.5	47.54242424242424	0.0	10.0	193.93994708994708	11.0	0.0	1.0	34.30238095238095	134.75	54.916666666666664	5.0	13.583333333333332	22.833333333333332	6.133333333333333	40.333333333333336	40.266666666666666	2.0	16.5	1.5555555555555556	900.2072256690677	97.75833333333333	10.0	15.011111111111111	16.71785714285714	1.6	1.8	1.0	1.75	0.0	8.555555555555555	0.0	0.0	5.75	1.25	1.5625	5.0	0.0	0.0	1.6153846153846154	7.0	1.0	1.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856615.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.0	3.0	1.0	1.0	1.0	23.0	27.583333333333332	9.6	27.166666666666668	115.08333333333333	17.5	1.6666666666666667	0.0	1.0	8.0	22.0	18.666666666666668	88.93134920634921	89.78333333333333	1.2105263157894737	1.0	2.5	26.0	21.543073593073593	1.2857142857142858	1.0	1.4285714285714286	36.083333333333336	1.2	12.333333333333332	172.6897741147741	119.45769230769231	59.267857142857146	167.81785714285715	0.0	1.0	2.2	70.25	13.670454545454545	13.5	47.14242424242424	0.0	10.333333333333334	218.86596119929453	11.0	0.0	1.0	33.80238095238095	135.75	54.666666666666664	5.0	18.166666666666668	23.0	5.066666666666666	40.333333333333336	37.81666666666666	2.0	17.5	1.3333333333333333	922.8238923357344	94.63333333333334	10.0	16.57777777777778	16.88452380952381	1.6	2.0	1.0	1.75	0.0	8.555555555555555	0.0	0.0	0.0	1.25	1.5625	5.0	0.0	0.0	1.7692307692307692	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856635.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.0	28.333333333333332	9.5	27.166666666666668	111.66666666666667	17.5	1.6666666666666667	0.0	1.0	8.25	21.5	18.666666666666668	86.00912698412698	87.03333333333333	1.2	1.0	4.0	26.0	20.905844155844157	1.2857142857142858	1.0	1.4285714285714286	35.583333333333336	1.2	10.0	181.86834554334555	118.25961538461539	61.517857142857146	171.05119047619047	0.0	1.0	1.0	70.25	13.670454545454545	14.5	49.14242424242424	0.0	10.333333333333334	222.5477954144621	11.333333333333332	0.0	1.0	33.945238095238096	138.25	54.916666666666664	5.333333333333333	13.916666666666666	23.5	6.133333333333333	40.333333333333336	39.31666666666666	2.0	15.0	1.5555555555555556	992.5265948963317	93.925	10.0	17.0	15.925	1.6	1.6	1.0	1.75	0.0	8.555555555555555	0.0	0.0	6.0	1.25	1.5	5.0	0.0	0.0	1.6153846153846154	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856675.1	NYC	Kl	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	23.0	31.333333333333332	10.6	25.166666666666668	115.41666666666667	17.5	1.6666666666666667	0.0	1.0	8.75	21.25	21.666666666666668	86.96746031746032	89.16666666666667	1.2	1.0	4.0	32.0	21.379978354978356	1.2857142857142858	1.0	1.4285714285714286	38.083333333333336	1.2	10.5	187.00372405372406	130.44935897435897	61.767857142857146	171.61785714285713	0.0	1.0	1.0	73.5	13.996212121212121	12.833333333333332	46.46515151515152	0.0	9.666666666666666	187.8653439153439	11.0	0.0	1.0	33.766666666666666	145.25	55.0	5.0	15.25	23.0	5.933333333333334	41.83333333333333	39.81666666666666	2.0	18.5	1.4444444444444444	920.0278605897026	100.025	10.0	17.244444444444444	16.88452380952381	1.6	2.0	1.0	1.75	0.0	9.88888888888889	0.0	0.0	6.0	1.25	1.5	6.0	0.0	0.0	1.6923076923076923	6.5	1.0	2.0	1.25	4.6	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856885.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.5	2.5	1.0	1.0	1.0	21.666666666666664	26.416666666666664	9.5	26.0	107.65	17.0	1.6666666666666667	0.0	1.0	7.25	21.416666666666668	16.666666666666668	88.3468253968254	83.3	1.2222222222222223	1.0	2.5	22.0	20.857142857142858	1.2857142857142858	1.0	1.4285714285714286	24.083333333333332	1.2	8.5	159.22905982905982	108.62628205128205	59.884523809523806	167.5797619047619	0.0	1.0	1.0	63.75	13.67121212121212	13.666666666666668	43.019696969696966	0.0	9.666666666666666	187.65802469135804	10.333333333333332	0.0	1.0	30.135714285714286	126.75	52.166666666666664	5.0	13.416666666666668	23.0	7.199999999999999	38.333333333333336	31.366666666666667	2.0	16.333333333333332	1.6666666666666667	875.6462270185955	83.73333333333333	10.0	14.144444444444446	15.475000000000001	1.4	2.0	1.0	1.5	0.0	7.111111111111111	1.0	0.0	5.5	1.25	1.4375	4.333333333333333	0.0	0.0	1.5384615384615383	5.5	1.0	1.0	1.25	0.0	1.0	0.0	1.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002856905.1	NYC	Kl	0.0	0.0	1.0	1.5	3.0	1.0	1.0	1.0	23.666666666666668	28.166666666666664	9.5	25.166666666666668	108.66666666666667	17.0	1.6666666666666667	0.0	1.0	7.75	21.5	17.666666666666668	87.48849206349206	95.95	1.2105263157894737	0.0	4.0	24.0	21.606709956709956	1.2857142857142858	1.0	1.4285714285714286	33.583333333333336	1.2	14.833333333333334	172.28025030525032	121.71153846153845	57.23452380952381	167.65952380952382	0.0	1.0	1.0	69.0	14.503787878787879	13.166666666666666	45.768181818181816	0.0	10.666666666666666	201.50989974937343	10.666666666666666	0.0	1.0	34.016666666666666	131.75	54.9	5.0	13.916666666666668	22.5	7.199999999999999	38.833333333333336	39.016666666666666	2.0	17.333333333333332	1.7777777777777777	894.5821174439595	92.55833333333334	10.0	16.155555555555555	15.308333333333334	1.6	1.8	1.0	1.75	0.0	8.11111111111111	0.0	0.0	5.5	1.25	1.5	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.25
