"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2733947","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Piedvirus",NA
"50294","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Iltovirus",NA
"2733368","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ahphunavirus",NA
"2948926","Viruses","Uroviricota","Caudoviricetes","","","Timshelvirus",NA
"2956389","Viruses","Uroviricota","Caudoviricetes","","","Salutenavirus",NA
"2005060","Viruses","Uroviricota","Caudoviricetes","","","Cronusvirus",NA
"2734513","Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Nanhypoviridae","Sajorinivirus",NA
"2956710","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Zhonglingvirus",NA
"2560804","Viruses","Hofneiviricota","Faserviricetes","Tubulavirales","Paulinoviridae","Thomixvirus",NA
"2731942","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Gyeongsanvirus",NA
"1273707","Viruses","Uroviricota","Caudoviricetes","","","Hollowayvirus",NA
"2845653","Viruses","Uroviricota","Caudoviricetes","","","Indlulamithivirus",NA
"2734502","Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Olifoviridae","Kukrinivirus",NA
"2560334","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Moonbeamvirus",NA
"10567","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Iotapapillomavirus",NA
"1507401","Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus",NA
"400567","Viruses","Uroviricota","Caudoviricetes","","","Wumpquatrovirus",NA
"2575328","Viruses","Uroviricota","Caudoviricetes","","","Loughboroughvirus",NA
"1883202","Viruses","Uroviricota","Caudoviricetes","","","Dhillonvirus",NA
"2733608","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Koutsourovirus",NA
"2733601","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Drulisvirus",NA
"194802","Viruses","Uroviricota","Caudoviricetes","","Zobellviridae","Vipivirus",NA
"2956387","Viruses","Uroviricota","Caudoviricetes","Kirjokansivirales","Haloferuviridae","Saldibavirus",NA
"2956556","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Triduovirus",NA
"2731621","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Taipeivirus",NA
"262968","Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus",NA
"2011078","Viruses","Hofneiviricota","Faserviricetes","Tubulavirales","Inoviridae","Scuticavirus",NA
"2734153","Viruses","Uroviricota","Caudoviricetes","","","Wellingtonvirus",NA
"2956364","Viruses","Uroviricota","Caudoviricetes","Kirjokansivirales","Haloferuviridae","Retbasiphovirus",NA
"2560453","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Sertoctavirus",NA
"2956191","Viruses","Uroviricota","Caudoviricetes","","","Micavirus",NA
"2169622","Viruses","Uroviricota","Caudoviricetes","","","Unaquatrovirus",NA
