"V1","aro","pvalues","score","loc1","loc2","locs","adj_pvalues","sign_rank"
"ICR-Mo",3004569,7.59656057954019e-05,35.2135069618101,"NYC16","SAO17","NYC16_vs_SAO17",0.0182595791994588,2
"oleI",3000866,0.00013547328795034,29.8445996573613,"NYC16","SAO17","NYC16_vs_SAO17",0.0182595791994588,3
"vanY gene in vanB cluster",3002956,0.000119636136082817,39.2955738659137,"NYC16","SAO17","NYC16_vs_SAO17",0.0182595791994588,4
"abcA",3003942,4.46230917107526e-05,31.0005204923624,"NYC16","SAO17","NYC16_vs_SAO17",0.0182595791994588,5
"Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics",3004446,5.07843487282045e-05,33.0283670364883,"NYC16","TOK17","NYC16_vs_TOK17",0.00899716432636635,1
"cmeR",3000526,5.43486038385658e-05,20.3066121376578,"NYC16","TOK17","NYC16_vs_TOK17",0.00899716432636635,2
"Bacillus subtilis mprF",3003324,5.32770686042909e-05,24.6342851897081,"NYC16","TOK17","NYC16_vs_TOK17",0.00899716432636635,3
"Escherichia coli mdfA",3001328,5.32770686042912e-05,26.3404395286418,"NYC16","TOK17","NYC16_vs_TOK17",0.00899716432636635,4
"cprS",3005064,5.0077593622856e-05,33.3835879314694,"NYC16","TOK17","NYC16_vs_TOK17",0.00899716432636635,5
"cmeR",3000526,0.00028363702466666,25.3985741718267,"NYC16","VIE17","NYC16_vs_VIE17",0.0530117599101992,1
"Escherichia coli mdfA",3001328,0.000198176927814511,30.3819994092623,"NYC16","VIE17","NYC16_vs_VIE17",0.0530117599101992,2
"mecR1",3000215,0.000283637024666662,24.5079215165064,"NYC16","VIE17","NYC16_vs_VIE17",0.0530117599101992,3
"mphE",3003741,0.000168235795161207,34.2420134557049,"NYC16","VIE17","NYC16_vs_VIE17",0.0530117599101992,4
"lnuA",3002835,0.000117229346626993,23.3778973074444,"NYC16","VIE17","NYC16_vs_VIE17",0.0530117599101992,5
"ICR-Mo",3004569,0.000347809962385734,30.9976827699531,"NYC16","ZRH17","NYC16_vs_ZRH17",0.0660767199603635,1
"cmeR",3000526,0.000443998614706252,26.9836290725393,"NYC16","ZRH17","NYC16_vs_ZRH17",0.0660767199603635,2
"Bacillus subtilis mprF",3003324,0.000184204514955614,23.075638552097,"NYC16","ZRH17","NYC16_vs_ZRH17",0.0660767199603635,3
"Escherichia coli mdfA",3001328,0.000347809962385732,30.3317711430259,"NYC16","ZRH17","NYC16_vs_ZRH17",0.0660767199603635,4
"tet(K)",3000178,0.000618559603153182,35.2998544947197,"NYC16","ZRH17","NYC16_vs_ZRH17",0.0660767199603635,5
"cdeA",3003835,0.000485575468160623,27.9762162720791,"SAC16","TOK16","SAC16_vs_TOK16",0.0642563124402625,1
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00106716940996528,29.5994750838481,"SAC16","TOK16","SAC16_vs_TOK16",0.0642563124402625,2
"qacG",3007015,0.000490135472729048,23.1888500142273,"SAC16","TOK16","SAC16_vs_TOK16",0.0642563124402625,3
"RlmA(II)",3001301,0.00107571951629903,26.038992265602,"SAC16","TOK16","SAC16_vs_TOK16",0.0642563124402625,4
"cmeR",3000526,0.000443792031866129,23.2673179931191,"SAC16","TOK16","SAC16_vs_TOK16",0.0642563124402625,5
"SAT-2",3002895,0.000578150503066281,26.3704093710731,"SAC16","BAL17","SAC16_vs_BAL17",0.218540890159054,1
"tet(J)",3000177,0.000578150503066281,24.7323135044296,"SAC16","BAL17","SAC16_vs_BAL17",0.218540890159054,2
"AAC(6')-Ib-cr1",3002547,0.000578150503066279,26.527517821153,"SAC16","BAL17","SAC16_vs_BAL17",0.218540890159054,3
"rsmA",3005069,0.000909481427576851,23.9608236102474,"SAC16","BAL17","SAC16_vs_BAL17",0.257837984718037,4
"tet(X5)",3005057,0.00127965537684495,25.7430934321041,"SAC16","BAL17","SAC16_vs_BAL17",0.275749501721072,5
"SAT-2",3002895,0.000156214241145056,34.3640452670657,"SAC16","DEN17","SAC16_vs_DEN17",0.0856054041474906,1
"AAC(6')-Ib-cr1",3002547,0.000156214241145055,34.5989625007862,"SAC16","DEN17","SAC16_vs_DEN17",0.0856054041474906,2
"Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A",3003438,0.000382203131633294,34.4816600305825,"SAC16","DEN17","SAC16_vs_DEN17",0.104723658067524,3
"SPN79-1",3006995,0.000382203131633301,34.7274235319234,"SAC16","DEN17","SAC16_vs_DEN17",0.104723658067524,4
"rsmA",3005069,0.000571936962991959,25.7568989931176,"SAC16","DEN17","SAC16_vs_DEN17",0.125368582287837,5
"gadX",3000508,0.0136293736904828,36.4100004140992,"SAC16","DOH17","SAC16_vs_DOH17",0.524282436608083,1
"gadW",3003838,0.0136293736904829,32.5274064298568,"SAC16","DOH17","SAC16_vs_DOH17",0.524282436608083,2
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.00271095106808225,28.6708959274923,"SAC16","DOH17","SAC16_vs_DOH17",0.524282436608083,3
"rsmA",3005069,0.00511874529738525,35.3114933282369,"SAC16","DOH17","SAC16_vs_DOH17",0.524282436608083,4
"hp1181",3003964,0.0136293736904829,34.014233887179,"SAC16","DOH17","SAC16_vs_DOH17",0.524282436608083,5
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.00081000452395195,25.408608170403,"SAC16","ILR17","SAC16_vs_ILR17",0.359412402009463,1
"Enterococcus faecium liaR mutant conferring daptomycin resistance",3003078,0.00141131513903178,26.5662581816116,"SAC16","ILR17","SAC16_vs_ILR17",0.359412402009463,2
"tet(39)",3000566,0.0033236416066589,26.0744712674762,"SAC16","ILR17","SAC16_vs_ILR17",0.359412402009463,3
"catB8",3002680,0.00170154287734311,28.9165721252452,"SAC16","ILR17","SAC16_vs_ILR17",0.359412402009463,4
"mdsA",3000789,0.00291785111941985,29.67160520972,"SAC16","ILR17","SAC16_vs_ILR17",0.359412402009463,5
"macB",3000535,0.999996663407506,4.00000000035796,"SAC16","MIN17","SAC16_vs_MIN17",0.999996663407506,1
"RanA",3005091,0.999996663407506,4.00000000035796,"SAC16","MIN17","SAC16_vs_MIN17",0.999996663407506,2
"evgS",3000833,0.999996663407506,4.00000000035796,"SAC16","MIN17","SAC16_vs_MIN17",0.999996663407506,3
"bcrA",3002987,0.999996663407506,4.00000000035796,"SAC16","MIN17","SAC16_vs_MIN17",0.999996663407506,4
"adeL",3000620,0.999996663407506,4.00000000035796,"SAC16","MIN17","SAC16_vs_MIN17",0.999996663407506,5
"SAT-2",3002895,0.000272626841024062,29.9988408465701,"SAC16","NYC17","SAC16_vs_NYC17",0.0830466797037469,1
"tet(J)",3000177,0.000272626841024062,28.6340135967364,"SAC16","NYC17","SAC16_vs_NYC17",0.0830466797037469,2
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,0.000288356526749121,23.1969109153052,"SAC16","NYC17","SAC16_vs_NYC17",0.0830466797037469,3
"AAC(6')-Ib-cr1",3002547,0.000272626841024061,31.1036341896814,"SAC16","NYC17","SAC16_vs_NYC17",0.0830466797037469,4
"SPN79-1",3006995,0.000288356526749118,22.4272590326584,"SAC16","NYC17","SAC16_vs_NYC17",0.0830466797037469,5
"macB",3000535,0.996843000469668,10.7716071044783,"SAC16","SAN17","SAC16_vs_SAN17",0.998072764043843,1
"RanA",3005091,0.996843000469668,10.7716071044783,"SAC16","SAN17","SAC16_vs_SAN17",0.998072764043843,2
"evgS",3000833,0.997973696037,10.2689782232347,"SAC16","SAN17","SAC16_vs_SAN17",0.998072764043843,3
"bcrA",3002987,0.996564312089778,14.4219277283781,"SAC16","SAN17","SAC16_vs_SAN17",0.998072764043843,4
"adeL",3000620,0.99664197006422,13.8246143770129,"SAC16","SAN17","SAC16_vs_SAN17",0.998072764043843,5
"rsmA",3005069,0.00010783267420309,37.4017034641211,"SAC16","SAO17","SAC16_vs_SAO17",0.101965891717239,1
"abcA",3003942,0.000169660385552811,35.1577713554412,"SAC16","SAO17","SAC16_vs_SAO17",0.101965891717239,2
"efmA",3003954,0.000605130270873165,41.0700028717304,"SAC16","SAO17","SAC16_vs_SAO17",0.14515926894228,3
"TriB",3003680,0.000724588696883262,39.4274114177021,"SAC16","SAO17","SAC16_vs_SAO17",0.14515926894228,4
"APH(6)-Ib",3002658,0.000452546863821532,34.7253215786271,"SAC16","SAO17","SAC16_vs_SAO17",0.14515926894228,5
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,2.51680115199977e-05,31.0017285249446,"SAC16","TOK17","SAC16_vs_TOK17",0.0310573262156771,1
"tet(L)",3000179,0.000196043379595136,38.5624044398341,"SAC16","TOK17","SAC16_vs_TOK17",0.0483835060840797,2
"efmA",3003954,0.000185011066673199,36.1651098192934,"SAC16","TOK17","SAC16_vs_TOK17",0.0483835060840797,3
"tet(J)",3000177,0.000196043379595135,36.8260745470359,"SAC16","TOK17","SAC16_vs_TOK17",0.0483835060840797,4
"tet(X5)",3005057,0.000170782353251357,38.188157908213,"SAC16","TOK17","SAC16_vs_TOK17",0.0483835060840797,5
"tet(L)",3000179,0.000552807515045591,23.175691178314,"SAC16","VIE17","SAC16_vs_VIE17",0.217086333286879,1
"SAT-2",3002895,0.000641792559606441,30.646864271861,"SAC16","VIE17","SAC16_vs_VIE17",0.217086333286879,2
"tet(J)",3000177,0.00055280751504559,24.4698614827255,"SAC16","VIE17","SAC16_vs_VIE17",0.217086333286879,3
"SPN79-1",3006995,0.000552807515045593,23.6360776047666,"SAC16","VIE17","SAC16_vs_VIE17",0.217086333286879,4
"Klebsiella pneumoniae KpnE",3004580,0.00140836245919172,30.7955124289415,"SAC16","VIE17","SAC16_vs_VIE17",0.272216343898057,5
"SAT-2",3002895,0.000872764956475856,33.5481270416437,"SAC16","ZRH17","SAC16_vs_ZRH17",0.282930214944455,1
"tet(X5)",3005057,0.000885540578855884,29.8035088964993,"SAC16","ZRH17","SAC16_vs_ZRH17",0.282930214944455,2
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,0.000376451046584639,25.160438281524,"SAC16","ZRH17","SAC16_vs_ZRH17",0.282930214944455,3
"SPN79-1",3006995,0.000872764956475854,33.5457751581738,"SAC16","ZRH17","SAC16_vs_ZRH17",0.282930214944455,4
"ELM-1",3006885,0.00137359416899436,34.0716693919489,"SAC16","ZRH17","SAC16_vs_ZRH17",0.351090669594957,5
"vanS gene in vanL cluster",3002938,0.00164517998814553,28.0867379810494,"TOK16","BAL17","TOK16_vs_BAL17",0.0939875406130889,1
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00112840426771691,26.2597087522486,"TOK16","BAL17","TOK16_vs_BAL17",0.0939875406130889,2
"RlmA(II)",3001301,0.000978904502690923,22.2898740989317,"TOK16","BAL17","TOK16_vs_BAL17",0.0939875406130889,3
"tet(35)",3000481,0.000835551821685759,22.7588050354411,"TOK16","BAL17","TOK16_vs_BAL17",0.0939875406130889,4
"vanU gene in vanG cluster",3004253,0.00112840426771691,26.2323590542061,"TOK16","BAL17","TOK16_vs_BAL17",0.0939875406130889,5
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.000563832974756691,28.6505175001928,"TOK16","DEN17","TOK16_vs_DEN17",0.0355214774096715,1
"qacG",3007015,0.000562348095368884,22.9324866252473,"TOK16","DEN17","TOK16_vs_DEN17",0.0355214774096715,2
"hp1181",3003964,0.000407691961620541,18.3698549590808,"TOK16","DEN17","TOK16_vs_DEN17",0.0355214774096715,3
"tet(35)",3000481,0.000563832974756685,28.7822151355368,"TOK16","DEN17","TOK16_vs_DEN17",0.0355214774096715,4
"ICR-Mo",3004569,0.000407691961620536,18.8105003090259,"TOK16","DEN17","TOK16_vs_DEN17",0.0355214774096715,5
"cmeR",3000526,0.000350221702595238,27.4962420763085,"TOK16","DOH17","TOK16_vs_DOH17",0.134552352482043,1
"mecR1",3000215,0.000261646399002705,18.1660534777179,"TOK16","DOH17","TOK16_vs_DOH17",0.134552352482043,2
"vgaB",3000118,0.000371691581442107,22.7050088953346,"TOK16","DOH17","TOK16_vs_DOH17",0.134552352482043,3
"Klebsiella pneumoniae OmpK37",3004122,0.000350221702595238,29.0724284002697,"TOK16","DOH17","TOK16_vs_DOH17",0.134552352482043,4
"nimJ",3007112,0.000361825387757568,39.7716012579779,"TOK16","DOH17","TOK16_vs_DOH17",0.134552352482043,5
"Bacillus subtilis mprF",3003324,6.08764896137412e-05,19.190485029214,"TOK16","ILR17","TOK16_vs_ILR17",0.0416627647628975,1
"Listeria monocytogenes mprF",3003770,0.000136666169443978,26.970605266805,"TOK16","ILR17","TOK16_vs_ILR17",0.0416627647628975,2
"dfrE",3002875,0.000128308022004867,35.1950479593043,"TOK16","ILR17","TOK16_vs_ILR17",0.0416627647628975,3
"Klebsiella pneumoniae OmpK37",3004122,7.85105606757794e-05,32.0263131702162,"TOK16","ILR17","TOK16_vs_ILR17",0.0416627647628975,4
"ErmC",3000250,0.000151108473233307,35.497821379746,"TOK16","ILR17","TOK16_vs_ILR17",0.0416627647628975,5
"cdeA",3003835,0.00483114181630521,21.1418757580676,"TOK16","MIN17","TOK16_vs_MIN17",0.580253188536815,1
"hp1181",3003964,0.00809956991257415,19.0744880350871,"TOK16","MIN17","TOK16_vs_MIN17",0.580253188536815,2
"vanR gene in vanD cluster",3002923,0.00809956991257419,18.5768865227286,"TOK16","MIN17","TOK16_vs_MIN17",0.580253188536815,3
"Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics",3004446,0.0028811933784531,17.4988018079602,"TOK16","MIN17","TOK16_vs_MIN17",0.580253188536815,4
"cmeR",3000526,0.00483114181630523,21.6233099162792,"TOK16","MIN17","TOK16_vs_MIN17",0.580253188536815,5
"cmeR",3000526,4.68805005062975e-05,27.9000871898014,"TOK16","NYC17","TOK16_vs_NYC17",0.0351559812991807,1
"Escherichia coli mdfA",3001328,0.000147559207971377,26.1364783213204,"TOK16","NYC17","TOK16_vs_NYC17",0.0351559812991807,2
"tet(K)",3000178,0.000134956926464321,27.2865807818797,"TOK16","NYC17","TOK16_vs_NYC17",0.0351559812991807,3
"mecR1",3000215,0.000147559207971378,26.326048181378,"TOK16","NYC17","TOK16_vs_NYC17",0.0351559812991807,4
"LpsA",3005052,8.02675397778771e-05,31.095894468824,"TOK16","NYC17","TOK16_vs_NYC17",0.0351559812991807,5
"cdeA",3003835,0.00176108436669872,25.3304181660808,"TOK16","SAN17","TOK16_vs_SAN17",0.182972809520625,1
"SatA",3005045,0.00345999751040112,26.4763167118525,"TOK16","SAN17","TOK16_vs_SAN17",0.182972809520625,2
"bmr",3003007,0.00345999751040114,28.1001500228616,"TOK16","SAN17","TOK16_vs_SAN17",0.182972809520625,3
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00290597339795185,26.223113701045,"TOK16","SAN17","TOK16_vs_SAN17",0.182972809520625,4
"qacG",3007015,0.00116635226414357,17.0339636044906,"TOK16","SAN17","TOK16_vs_SAN17",0.182972809520625,5
"tet(35)",3000481,0.000143644179514128,36.0194522498539,"TOK16","SAO17","TOK16_vs_SAO17",0.0163125921360731,1
"oleI",3000866,0.000116435357037876,23.7791058201359,"TOK16","SAO17","TOK16_vs_SAO17",0.0163125921360731,2
"mecI",3000124,8.16340118207493e-05,29.5887499099069,"TOK16","SAO17","TOK16_vs_SAO17",0.0163125921360731,3
"abcA",3003942,0.000116581419419564,24.2574628385148,"TOK16","SAO17","TOK16_vs_SAO17",0.0163125921360731,4
"Klebsiella pneumoniae KpnE",3004580,0.000116581419419568,24.8109589577089,"TOK16","SAO17","TOK16_vs_SAO17",0.0163125921360731,5
"bmr",3003007,0.000159734540183672,40.5199380742563,"TOK16","TOK17","TOK16_vs_TOK17",0.0190164491449268,1
"Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics",3004446,0.000166500998812522,28.6815678350195,"TOK16","TOK17","TOK16_vs_TOK17",0.0190164491449268,2
"cmeR",3000526,8.73396683595487e-05,24.4463859206945,"TOK16","TOK17","TOK16_vs_TOK17",0.0190164491449268,3
"Bacillus subtilis mprF",3003324,8.27192229919826e-05,19.7537550404884,"TOK16","TOK17","TOK16_vs_TOK17",0.0190164491449268,4
"Escherichia coli mdfA",3001328,8.27192229919821e-05,21.3490651239145,"TOK16","TOK17","TOK16_vs_TOK17",0.0190164491449268,5
"cmeR",3000526,0.000357895422942919,29.5383479548634,"TOK16","VIE17","TOK16_vs_VIE17",0.085122474975956,1
"LRA-8",3002487,0.000657854224775498,35.4036231060599,"TOK16","VIE17","TOK16_vs_VIE17",0.085122474975956,2
"Escherichia coli mdfA",3001328,0.000447639063219123,25.390625004535,"TOK16","VIE17","TOK16_vs_VIE17",0.085122474975956,3
"AAC(6')-Ie-APH(2'')-Ia bifunctional protein",3002597,0.00072910042805958,29.0960491696932,"TOK16","VIE17","TOK16_vs_VIE17",0.085122474975956,4
"vatD",3002843,0.000657854224775508,34.8359068408968,"TOK16","VIE17","TOK16_vs_VIE17",0.085122474975956,5
"tet(35)",3000481,0.00061477326087999,30.160682887029,"TOK16","ZRH17","TOK16_vs_ZRH17",0.0735206129516325,1
"ICR-Mo",3004569,0.000691288949213353,26.446953715171,"TOK16","ZRH17","TOK16_vs_ZRH17",0.0735206129516325,2
"cmeR",3000526,0.000614773260879994,31.123402855576,"TOK16","ZRH17","TOK16_vs_ZRH17",0.0735206129516325,3
"Bacillus subtilis mprF",3003324,0.000235457514924338,18.1951084028773,"TOK16","ZRH17","TOK16_vs_ZRH17",0.0735206129516325,4
"Escherichia coli mdfA",3001328,0.000691288949213356,25.3403967382986,"TOK16","ZRH17","TOK16_vs_ZRH17",0.0735206129516325,5
"gadX",3000508,0.00353317391596257,30.636976130087,"BAL17","DEN17","BAL17_vs_DEN17",0.819472940358044,1
"Staphylococcus aureus LmrS",3004572,0.00644816742046599,35.003335648921,"BAL17","DEN17","BAL17_vs_DEN17",0.819472940358044,2
"Enterococcus faecium cls conferring resistance to daptomycin",3003092,0.0213182346607191,35.1572889534221,"BAL17","DEN17","BAL17_vs_DEN17",0.819472940358044,3
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.0213182346607191,34.2287147081663,"BAL17","DEN17","BAL17_vs_DEN17",0.819472940358044,4
"bcrC",3003250,0.0166745044653914,35.472939257613,"BAL17","DEN17","BAL17_vs_DEN17",0.819472940358044,5
"macB",3000535,0.99999638040468,4.00000000044315,"BAL17","DOH17","BAL17_vs_DOH17",0.99999638040468,1
"RanA",3005091,0.99999638040468,4.00000000044315,"BAL17","DOH17","BAL17_vs_DOH17",0.99999638040468,2
"evgS",3000833,0.9980836192958,8.42718134989898,"BAL17","DOH17","BAL17_vs_DOH17",0.99999638040468,3
"bcrA",3002987,0.99999638040468,4.00000000044315,"BAL17","DOH17","BAL17_vs_DOH17",0.99999638040468,4
"adeL",3000620,0.99999638040468,4.00000000044315,"BAL17","DOH17","BAL17_vs_DOH17",0.99999638040468,5
"adeI",3000780,0.00384293760640295,28.7204797084154,"BAL17","ILR17","BAL17_vs_ILR17",0.362631404744335,1
"rsmA",3005069,0.00123953578151253,21.788726790752,"BAL17","ILR17","BAL17_vs_ILR17",0.362631404744335,2
"vanS gene in vanC cluster",3002933,0.00320323075228143,24.8651671835816,"BAL17","ILR17","BAL17_vs_ILR17",0.362631404744335,3
"tet(H)",3000175,0.00384293760640296,28.947777660529,"BAL17","ILR17","BAL17_vs_ILR17",0.362631404744335,4
"vanM",3002911,0.00442625775946549,28.3853983659764,"BAL17","ILR17","BAL17_vs_ILR17",0.362631404744335,5
"macB",3000535,0.999996335027892,4.00000000031529,"BAL17","MIN17","BAL17_vs_MIN17",0.999996335027892,1
"RanA",3005091,0.999996335027892,4.00000000031529,"BAL17","MIN17","BAL17_vs_MIN17",0.999996335027892,2
"evgS",3000833,0.998060884020394,8.42718135181848,"BAL17","MIN17","BAL17_vs_MIN17",0.999996335027892,3
"bcrA",3002987,0.999996335027892,4.00000000031529,"BAL17","MIN17","BAL17_vs_MIN17",0.999996335027892,4
"adeL",3000620,0.999996335027892,4.00000000031529,"BAL17","MIN17","BAL17_vs_MIN17",0.999996335027892,5
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00133668268649555,29.4117913545299,"BAL17","NYC17","BAL17_vs_NYC17",0.553709233451075,1
"lin",3004651,0.00160495429985819,27.7687850106785,"BAL17","NYC17","BAL17_vs_NYC17",0.553709233451075,2
"tet(54)",3004590,0.000864349338625274,33.0223404278988,"BAL17","NYC17","BAL17_vs_NYC17",0.553709233451075,3
"GOB-21",3005670,0.000528387571397808,24.6298951285914,"BAL17","NYC17","BAL17_vs_NYC17",0.553709233451075,4
"vanU gene in vanG cluster",3004253,0.00292393187334059,31.4233037001352,"BAL17","NYC17","BAL17_vs_NYC17",0.570257197859343,5
"adeJ",3000781,0.00139474425222529,28.1315122632825,"BAL17","SAN17","BAL17_vs_SAN17",0.50467072176044,1
"SAT-2",3002895,0.00185882402121708,19.1368307169933,"BAL17","SAN17","BAL17_vs_SAN17",0.50467072176044,2
"AAC(6')-Ib-cr1",3002547,0.00185882402121709,19.0278929002704,"BAL17","SAN17","BAL17_vs_SAN17",0.50467072176044,3
"tlrB conferring tylosin resistance",3001299,0.0010110515852464,13.9224453685008,"BAL17","SAN17","BAL17_vs_SAN17",0.50467072176044,4
"efmA",3003954,0.00445537870015415,22.0186977525692,"BAL17","SAN17","BAL17_vs_SAN17",0.551434104848299,5
"macB",3000535,0.999999537180251,4.00000000023521,"BAL17","SAO17","BAL17_vs_SAO17",0.999999537180251,1
"RanA",3005091,0.999999537180251,4.00000000023521,"BAL17","SAO17","BAL17_vs_SAO17",0.999999537180251,2
"evgS",3000833,0.997310062387346,8.42718136061291,"BAL17","SAO17","BAL17_vs_SAO17",0.999999537180251,3
"bcrA",3002987,0.999999537180251,4.00000000023521,"BAL17","SAO17","BAL17_vs_SAO17",0.999999537180251,4
"adeL",3000620,0.996968480626957,14.1272018822422,"BAL17","SAO17","BAL17_vs_SAO17",0.999999537180251,5
"tet(C)",3000167,0.000315893350848111,33.1513201060507,"BAL17","TOK17","BAL17_vs_TOK17",0.354748233002428,1
"MexG",3000806,0.000986886685245857,33.6341845450751,"BAL17","TOK17","BAL17_vs_TOK17",0.554136873765548,2
"macB",3000535,0.999999548935569,4.00000000023189,"BAL17","TOK17","BAL17_vs_TOK17",0.999999548935569,3
"RanA",3005091,0.997068926160443,10.9621444385928,"BAL17","TOK17","BAL17_vs_TOK17",0.999999548935569,4
"evgS",3000833,0.997358036525427,8.42718136011928,"BAL17","TOK17","BAL17_vs_TOK17",0.999999548935569,5
"macB",3000535,0.999996311263176,4.00000000047958,"BAL17","VIE17","BAL17_vs_VIE17",0.999996311263176,1
"RanA",3005091,0.999996311263176,4.00000000047958,"BAL17","VIE17","BAL17_vs_VIE17",0.999996311263176,2
"evgS",3000833,0.997932134650569,8.4271813518879,"BAL17","VIE17","BAL17_vs_VIE17",0.999996311263176,3
"bcrA",3002987,0.999996311263176,4.00000000047958,"BAL17","VIE17","BAL17_vs_VIE17",0.999996311263176,4
"adeL",3000620,0.999996311263176,4.00000000047958,"BAL17","VIE17","BAL17_vs_VIE17",0.999996311263176,5
"macB",3000535,0.999997652994135,4.00000000047809,"BAL17","ZRH17","BAL17_vs_ZRH17",0.999997652994135,1
"RanA",3005091,0.999997652994135,4.00000000047809,"BAL17","ZRH17","BAL17_vs_ZRH17",0.999997652994135,2
"evgS",3000833,0.99792350827945,8.42718135180698,"BAL17","ZRH17","BAL17_vs_ZRH17",0.999997652994135,3
"bcrA",3002987,0.999997652994135,4.00000000047809,"BAL17","ZRH17","BAL17_vs_ZRH17",0.999997652994135,4
"adeL",3000620,0.999997652994135,4.00000000047809,"BAL17","ZRH17","BAL17_vs_ZRH17",0.999997652994135,5
"gadX",3000508,0.00284554887652846,31.2933298002538,"DEN17","DOH17","DEN17_vs_DOH17",0.511259920334486,1
"pmrA",3000822,0.00284554887652846,31.3561384278588,"DEN17","DOH17","DEN17_vs_DOH17",0.511259920334486,2
"hp1181",3003964,0.0010972404758844,22.5123390622046,"DEN17","DOH17","DEN17_vs_DOH17",0.511259920334486,3
"vanR gene in vanP cluster",3007191,0.00313931530029947,29.1541329644486,"DEN17","DOH17","DEN17_vs_DOH17",0.511259920334486,4
"mecD",3004185,0.00102532085571626,23.9100701058923,"DEN17","DOH17","DEN17_vs_DOH17",0.511259920334486,5
"gadX",3000508,0.00412321779386389,34.7544449754819,"DEN17","ILR17","DEN17_vs_ILR17",0.163760618200679,1
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.0043004527282216,31.4403402256928,"DEN17","ILR17","DEN17_vs_ILR17",0.163760618200679,2
"pmrA",3000822,0.00412321779386389,33.642810914186,"DEN17","ILR17","DEN17_vs_ILR17",0.163760618200679,3
"vanS gene in vanP cluster",3007192,0.00430045272822162,36.0499221437998,"DEN17","ILR17","DEN17_vs_ILR17",0.163760618200679,4
"adeK",3000782,0.00443210555851942,31.9467300727362,"DEN17","ILR17","DEN17_vs_ILR17",0.163760618200679,5
"vanS gene in vanL cluster",3002938,0.0183751959504792,21.8448302192665,"DEN17","MIN17","DEN17_vs_MIN17",0.948160111044731,1
"vanS gene in vanE cluster",3002935,0.0183751959504792,21.080325522404,"DEN17","MIN17","DEN17_vs_MIN17",0.948160111044731,2
"rsmA",3005069,0.00974484631844249,17.5884242294603,"DEN17","MIN17","DEN17_vs_MIN17",0.948160111044731,3
"Escherichia coli soxR with mutation conferring antibiotic resistance",3003381,0.0183751959504792,22.8090487304359,"DEN17","MIN17","DEN17_vs_MIN17",0.948160111044731,4
"salA",3003749,0.0183751959504793,23.0371066120036,"DEN17","MIN17","DEN17_vs_MIN17",0.948160111044731,5
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.000630994609304481,31.8026001024741,"DEN17","NYC17","DEN17_vs_NYC17",0.184125676153011,1
"mecD",3004185,0.00063099460930448,32.9646187483377,"DEN17","NYC17","DEN17_vs_NYC17",0.184125676153011,2
"Klebsiella pneumoniae KpnE",3004580,0.000673959283136935,27.1827771780931,"DEN17","NYC17","DEN17_vs_NYC17",0.184125676153011,3
"lin",3004651,0.000638944547671399,34.8736307715475,"DEN17","NYC17","DEN17_vs_NYC17",0.184125676153011,4
"Mycobacterium tuberculosis embB mutant conferring resistance to ethambutol",3003326,0.000638944547671405,32.9541629604724,"DEN17","NYC17","DEN17_vs_NYC17",0.184125676153011,5
"adeJ",3000781,0.000243459036405655,34.506927556512,"DEN17","SAN17","DEN17_vs_SAN17",0.249792100262616,1
"mdtF",3000796,0.000677021420889301,29.3650236416289,"DEN17","SAN17","DEN17_vs_SAN17",0.249792100262616,2
"SAT-2",3002895,0.00118835442560711,27.1304666129858,"DEN17","SAN17","DEN17_vs_SAN17",0.249792100262616,3
"AAC(6')-Ib-cr1",3002547,0.00118835442560712,27.0993375799036,"DEN17","SAN17","DEN17_vs_SAN17",0.249792100262616,4
"tlrB conferring tylosin resistance",3001299,0.00118835442560712,34.6463118221607,"DEN17","SAN17","DEN17_vs_SAN17",0.249792100262616,5
"vanS gene in vanP cluster",3007192,0.00274463166903554,49.0963957673041,"DEN17","SAO17","DEN17_vs_SAO17",0.590563894825638,1
"Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid",3004157,0.00153621907747425,41.1426446832257,"DEN17","SAO17","DEN17_vs_SAO17",0.590563894825638,2
"smeD",3003055,0.00274463166903552,43.9439500819717,"DEN17","SAO17","DEN17_vs_SAO17",0.590563894825638,3
"AAC(6')-Ib-cr1",3002547,0.0028758037216796,51.411158414659,"DEN17","SAO17","DEN17_vs_SAO17",0.590563894825638,4
